0	0.9692982456140351	0.9926900584795322	0.9956140350877193	0.9926900584795322	1.0	0.9926900584795322	1.0	
0.9692982456140351	0	0.9588235294117647	0.9835728952772074	0.9815573770491803	0.9957264957264957	0.9932249322493225	0.9794117647058823	
0.9926900584795322	0.9588235294117647	0	0.9620123203285421	0.9538934426229508	0.9444444444444444	1.0	0.9178832116788321	
0.9956140350877193	0.9835728952772074	0.9620123203285421	0	0.9281314168377823	0.915954415954416	1.0	0.9332648870636551	
0.9926900584795322	0.9815573770491803	0.9538934426229508	0.9281314168377823	0	0.9487179487179487	0.983739837398374	0.9395491803278688	
1.0	0.9957264957264957	0.9444444444444444	0.915954415954416	0.9487179487179487	0	1.0	0.0	
0.9926900584795322	0.9932249322493225	1.0	1.0	0.983739837398374	1.0	0	1.0	
1.0	0.9794117647058823	0.9178832116788321	0.9332648870636551	0.9395491803278688	0.0	1.0	0	
